adult,backdrop_path,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,genres,tmdbUrl
FALSE,/zT7GDvQl2zgs0p3Z2wGwxsaEjNZ.jpg,en,The Ant Bully,"Fed up with being targeted by the neighborhood bully, 10-year-old Lucas Nickle vents his frustrations on the anthill in his front yard ... until the insects shrink him to the size of a bug with a magic elixir. Convicted of ""crimes against the colony,"" Lucas can only regain his freedom by living with the ants and learning their ways.",25.977,/oFuqX0inTvbA1XAFv2x3CQnI65m.jpg,2006-07-28,The Ant Bully,FALSE,5.711,1310,"Fantasy,Adventure,Animation,Comedy,Family",https://www.themoviedb.org/movie/9906
FALSE,/iu1Xxh86uRX7b5r0NpBv7qYRqBW.jpg,ja,時をかける少女,"When 17-year-old Makoto Konno gains the ability to, quite literally, ""leap"" backwards through time, she immediately sets about improving her grades and preventing personal mishaps. However, she soon realises that changing the past isn't as simple as it seems, and eventually, will have to rely on her new powers to shape the future of herself and her friends.",31.366,/xHnlWM8BmqY419YUccYy2KC5Jqo.jpg,2006-07-15,The Girl Who Leapt Through Time,FALSE,7.8,1929,"Fantasy,Animation,Drama,Science Fiction",https://www.themoviedb.org/movie/14069
FALSE,/lrUeu7XMNaKJn6v8ps0DHqUE11L.jpg,en,Garfield: A Tail of Two Kitties,"Jon and Garfield visit the United Kingdom, where a case of mistaken cat identity finds Garfield ruling over a castle. His reign is soon jeopardized by the nefarious Lord Dargis, who has designs on the estate.",35.597,/osfMaHucgLtHtsMa6TQLTooE3G7.jpg,2006-06-15,Garfield: A Tail of Two Kitties,FALSE,5.566,2065,"Animation,Comedy,Family,Adventure,Drama,Fantasy",https://www.themoviedb.org/movie/9513
FALSE,/aDnCTWpWMHcQxOeGWsITmoLuEGy.jpg,en,Monster House,"Monsters under the bed are scary enough, but what happens when an entire house is out to get you? Three teens aim to find out when they go up against a decrepit neighboring home and unlock its frightening secrets.",62.415,/zCRPr4bkO3ae0U1134vJ39xZnAG.jpg,2006-06-30,Monster House,FALSE,6.676,3765,"Animation,Comedy,Family,Fantasy",https://www.themoviedb.org/movie/9297
FALSE,/fdrQusLbssk6WEpyZXVDmyRlylE.jpg,en,A Scanner Darkly,An undercover cop in a not-too-distant future becomes involved with a dangerous new drug and begins to lose his own identity as a result.,19.322,/lUKudOpHICDj6A6SO7DdaZM4W48.jpg,2006-07-07,A Scanner Darkly,FALSE,6.802,1656,"Animation,Science Fiction,Thriller",https://www.themoviedb.org/movie/3509
FALSE,/foqRiTC2t4PgGrFdDkzgOIf9lOf.jpg,fr,Azur et Asmar,"Raised on tales of a Djinn fairy princess, Azur, a young Frenchman goes to North Africa in search of the sprite, only to discover that his close childhood friend, Asmar, an Arab youth whose mother raised both boys also seeks the genie.",13.583,/ezkzULav0JxvLS5JOnQcjbUmfWO.jpg,2006-05-21,Azur & Asmar: The Princes' Quest,FALSE,7.726,587,"Animation,Family",https://www.themoviedb.org/movie/19026
FALSE,/ohDtIpcfP2NXtvAANsQFsh76BO0.jpg,en,Over the Hedge,"A scheming raccoon fools a mismatched family of forest creatures into helping him repay a debt of food, by invading the new suburban sprawl that popped up while they were hibernating – and learns a lesson about family himself.",50.188,/tCRRGu9X1QWPc91KjAO5VYDcN2J.jpg,2006-05-17,Over the Hedge,FALSE,6.558,4261,"Family,Comedy,Animation",https://www.themoviedb.org/movie/7518
FALSE,/i8zpnOQEZI14iYXWHtbf6ct1Fo0.jpg,en,The Wild,"An adolescent lion is accidentally shipped from the New York Zoo to Africa. Now running free, his zoo pals must put aside their differences to help bring him back.",29.31,/sxqzaOto1qyUseSg6YpIP9Su5lp.jpg,2006-04-06,The Wild,FALSE,5.548,1001,"Family,Animation",https://www.themoviedb.org/movie/9904
FALSE,/yBdtVoQe010z8PRJBPaun0iCKso.jpg,fr,Astérix et les Vikings,"Asterix and Obelix have been given a tough mission: Transform the chief's lazy nephew Justforkix into a warrior. When the Vikings abduct him and bring him back to their homeland, Asterix and Obelix must travel to Norway to rescue Justforkix.",20.464,/dW9h1Ez6PRx8PnZUVT27MnG8Wu5.jpg,2006-04-05,Asterix and the Vikings,FALSE,6.147,662,"Family,Animation,Comedy,Adventure",https://www.themoviedb.org/movie/9642
FALSE,/wRTZaxAiDP0ZEeQsO0HiiSqYCSp.jpg,en,Ice Age: The Meltdown,"Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.",75.161,/zDduhCHasKQ9YOTvlOreHem7Wbi.jpg,2006-03-29,Ice Age: The Meltdown,FALSE,6.697,9339,"Animation,Family,Comedy,Adventure",https://www.themoviedb.org/movie/950
FALSE,/hbvCZ12HiC6Dx4mbgeUr7aHBIPP.jpg,en,Barbie Fairytopia: Mermaidia,"In this animated follow-up to Fairytopia, Elina enlists the help of a mermaid, Nori, to save her friend Nalu, a merman prince who has been captured by the wicked Laverna.",40.535,/igsqS7rpnkAT92Iqo5sYwTs1KWo.jpg,2006-03-14,Barbie: Fairytopia - Mermaidia,FALSE,6.849,665,"Animation,Family,Adventure,Fantasy",https://www.themoviedb.org/movie/13285
FALSE,/sd4xN5xi8tKRPrJOWwNiZEile7f.jpg,en,Cars,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.",63.263,/u4G8EkiIBZYx0wEg2xDlXZigTOZ.jpg,2006-06-08,Cars,FALSE,6.957,13336,"Animation,Adventure,Comedy,Family",https://www.themoviedb.org/movie/920
FALSE,/ebug4NE8EV0f345KwbNNS3T3dRh.jpg,en,Bambi II,"Return to the forest and join Bambi as he reunites with his father, The Great Prince, who must now raise the young fawn on his own. But in the adventure of a lifetime, the proud parent discovers there is much he can learn from his spirited young son.",24.198,/sIhTXgZjBSvW0B0BtTz0hvCrrH.jpg,2006-01-26,Bambi II,FALSE,6.494,935,"Animation,Drama,Family",https://www.themoviedb.org/movie/13205
FALSE,/9OQMecK6gwJEEKceJZABX94MzeI.jpg,en,Kronk's New Groove,"Kronk, now chef and Head Delivery Boy of Mudka's Meat Hut, is fretting over the upcoming visit of his father. Kronk's father always disapproved of young Kronk's culinary interests and wished that Kronk instead would settle down with a wife and a large house on a hill.",32.482,/kyMrt0RPVC8LDpdMrk1DjN6Gqdu.jpg,2005-12-05,Kronk's New Groove,FALSE,6.393,1198,"Animation,Comedy,Family",https://www.themoviedb.org/movie/13417
FALSE,/h37N1O8LUyGW1o2dIWufm9jzpk7.jpg,en,Chicken Little,"When the sky really is falling and sanity has flown the coop, who will rise to save the day? Together with his hysterical band of misfit friends, Chicken Little must hatch a plan to save the planet from alien invasion and prove that the world's biggest hero is a little chicken.",38.027,/1wg65q3daTE8rGfaUhBxLdXk6NL.jpg,2005-11-04,Chicken Little,FALSE,5.889,3739,"Animation,Family,Comedy",https://www.themoviedb.org/movie/9982
FALSE,/lyBNJn16WIHIriX1bJVoOnv8U6Z.jpg,en,Barbie and the Magic of Pegasus,"Princess Annika escapes the clutches of the evil wizard, explores the wonders of Cloud Kingdom, and teams up with a magnificent winged horse - who turns out to be her sister, Princess Brietta - to defeat the wizard and break the spells that imprisoned her family.",35.588,/wqKNLSzGN9lqnmtFFwu40g2eWgQ.jpg,2005-10-04,Barbie and the Magic of Pegasus,FALSE,7.1,672,"Animation,Family,Romance",https://www.themoviedb.org/movie/15906
FALSE,/v23fWgJUEt8EMmvn19btIacxP8E.jpg,en,Corpse Bride,"Set in a 19th-century European village, this stop-motion animation feature follows the story of Victor, a young man whisked away to the underworld and wed to a mysterious corpse bride, while his real bride Victoria waits bereft in the land of the living.",91.719,/isb2Qow76GpqYmsSyfdMfsYAjts.jpg,2005-09-12,Corpse Bride,FALSE,7.549,8676,"Romance,Fantasy,Animation",https://www.themoviedb.org/movie/3933
FALSE,/lDc57OEx1u1aNpOmHFjWbpT99kl.jpg,en,Wallace & Gromit: The Curse of the Were-Rabbit,"Cheese-loving eccentric Wallace and his cunning canine pal, Gromit, investigate a mystery in Nick Park's animated adventure, in which the lovable inventor and his intrepid pup run a business ridding the town of garden pests. Using only humane methods that turn their home into a halfway house for evicted vermin, the pair stumble upon a mystery involving a voracious vegetarian monster that threatens to ruin the annual veggie-growing contest.",42.216,/cMQ2lNd7sBe6PCf6zF5QxrKzbRG.jpg,2005-09-04,Wallace & Gromit: The Curse of the Were-Rabbit,FALSE,7.068,2570,"Adventure,Animation,Comedy,Family",https://www.themoviedb.org/movie/533
FALSE,/8xhgpYyNSX5sJi0P35hwL73QYOV.jpg,ja,Final Fantasy VII: Advent Children,"Two years have passed since the final battle with Sephiroth. Though Midgar, city of mako, city of prosperity, has been reduced to ruins, its people slowly but steadily walk the road to reconstruction. However, a mysterious illness called Geostigma torments them. With no cure in sight, it brings death to the afflicted, one after another, robbing the people of their fledgling hope.",38.432,/pTIXM2yu8McSlcQVs1VjVSNC45x.jpg,2005-07-14,Final Fantasy VII: Advent Children,FALSE,7.137,1084,"Animation,Action,Adventure,Fantasy,Science Fiction",https://www.themoviedb.org/movie/647
FALSE,/mYbnwRWnKiL44Yoyv9YJublvpB.jpg,en,One Man Band,"With one coin to make a wish at the piazza fountain, a peasant girl encounters two competing street performers who'd prefer the coin find its way into their tip jars. The little girl, Tippy, is caught in the middle as a musical duel ensues between the one-man-bands.",11.43,/nBBl8gWJvVppKqyY4ugdm3znZ9G.jpg,2005-06-21,One Man Band,FALSE,7.249,531,"Animation,Comedy,Family,Music",https://www.themoviedb.org/movie/13933
FALSE,/lBmemfERELoZDxyLOCoumfkHAEO.jpg,en,Tarzan II,"When one of his missteps puts his family in jeopardy, Tarzan decides they would be better off without him.",38.037,/VFm7cqSUrv6mCW6uFIJFhSZLjq.jpg,2005-06-13,Tarzan II,FALSE,6.05,1079,"Adventure,Animation,Family",https://www.themoviedb.org/movie/15657
FALSE,/8NCftAWfkETwrbf7QwEaDH1xpus.jpg,en,Madagascar,"Alex the lion is the king of the urban jungle, the main attraction at New York's Central Park Zoo. He and his best friends—Marty the zebra, Melman the giraffe and Gloria the hippo—have spent their whole lives in blissful captivity before an admiring public and with regular meals provided for them. Not content to leave well enough alone, Marty lets his curiosity get the better of him and makes his escape—with the help of some prodigious penguins—to explore the world.",97.58,/zMpJY5CJKUufG9OTw0In4eAFqPX.jpg,2005-05-25,Madagascar,FALSE,6.904,10412,"Family,Animation,Adventure,Comedy",https://www.themoviedb.org/movie/953
FALSE,/7qN0QWm2lXjjUoo3hzxz0412Oky.jpg,en,Valiant,"Set in 1944, Valiant is a woodland pigeon who wants to become a great hero someday. When he hears they are hiring recruits for the Royal Homing Pigeon Service, he immediately sets out for London. On the way, he meets a smelly but friendly pigeon named Bugsy, who joins him, mainly to get away from clients he cheated in a game of find-the pebble, and helps him sign up for the war.",21.696,/chtAKvXb897I2Pn8HOkV4TC5Jzz.jpg,2005-03-25,Valiant,FALSE,5.508,860,"Family,Animation,Adventure,Comedy,War",https://www.themoviedb.org/movie/14175
FALSE,/4IwoBJFfg24wNGD7A77XdSEXNLT.jpg,en,Jack-Jack Attack,"The Parrs' baby Jack-Jack is thought to be normal, not having any super-powers like his parents or siblings. But when an outsider is hired to watch him, Jack-Jack shows his true potential.",16.152,/uKMYT8aAJS9LA8IM1juMqbXTtqU.jpg,2005-03-15,Jack-Jack Attack,FALSE,7.315,880,"Adventure,Animation,Family",https://www.themoviedb.org/movie/13932
FALSE,/4jgKGtOARAITsKbuNgPgZ9SSds7.jpg,en,Robots,"Rodney Copperbottom is a young robot inventor who dreams of making the world a better place, until the evil Ratchet takes over Big Weld Industries. Now, Rodney's dreams – and those of his friends – are in danger of becoming obsolete.",61.053,/fnKCh67l2DDG9NxxIlk9IpsXQ99.jpg,2005-03-10,Robots,FALSE,6.438,4345,"Animation,Comedy,Family,Science Fiction",https://www.themoviedb.org/movie/9928
FALSE,/5blbwmFZekM3ffqxDoveupJck5C.jpg,en,Lilo & Stitch 2: Stitch Has a Glitch,"Now, we find the rowdy extraterrestrial getting used to life with his new ʻohana. However, a malfunction in the ultimate creation of Dr. Jumba soon emerges, which reinstates his destructive programming and threatens to both ruin his friendship with Lilo and to short him out for good!",65.351,/vcn7a7ENxi5TBTlka4wYLzmKQIp.jpg,2005-01-22,Lilo & Stitch 2: Stitch Has a Glitch,FALSE,6.626,1343,"Animation,Family,Comedy,Science Fiction",https://www.themoviedb.org/movie/20760
FALSE,/i2fZIltljrhFPsUK9PN6O6ZE7M4.jpg,en,The SpongeBob SquarePants Movie,"There's trouble brewing in Bikini Bottom. Someone has stolen King Neptune's crown, and it looks like Mr. Krab, SpongeBob's boss, is the culprit. Though he's just been passed over for the promotion of his dreams, SpongeBob stands by his boss, and along with his best pal Patrick, sets out on a treacherous mission to Shell City to reclaim the crown and save Mr. Krab's life.",67.865,/gjZD811kfY1ideNuBukcuCy8ocA.jpg,2004-11-14,The SpongeBob SquarePants Movie,FALSE,7.01,2733,"Family,Animation,Comedy,Fantasy,Adventure",https://www.themoviedb.org/movie/11836
FALSE,/2Zv86BI4QqztR19fwFErXyr59h.jpg,en,Mulan II,"Fa Mulan gets the surprise of her young life when her love, Captain Li Shang asks for her hand in marriage. Before the two can have their happily ever after, the Emperor assigns them a secret mission, to escort three princesses to Chang'an, China. Mushu is determined to drive a wedge between the couple after he learns that he will lose his guardian job if Mulan marries into the Li family.",58.019,/ovAxLGM0I9Dn2DIUuYhgvNVbwht.jpg,2004-11-03,Mulan II,FALSE,6.48,2236,"Animation,Comedy,Family,Action",https://www.themoviedb.org/movie/12242
FALSE,/se5Hxz7PArQZOG3Nx2bpfOhLhtV.jpg,en,The Incredibles,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.",88.689,/2LqaLgk4Z226KkgPJuiOQ58wvrm.jpg,2004-10-27,The Incredibles,FALSE,7.704,17034,"Action,Adventure,Animation,Family",https://www.themoviedb.org/movie/9806
FALSE,/j5bNVfWgbbb36cUSVqSwcbIspOh.jpg,en,The Polar Express,"When a doubting young boy takes an extraordinary train ride to the North Pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe.",54.495,/eOoCzH0MqeGr2taUZO4SwG416PF.jpg,2004-11-10,The Polar Express,FALSE,6.721,6011,"Animation,Adventure,Family,Fantasy",https://www.themoviedb.org/movie/5255
FALSE,/iu2yI9aohZ6EnnU42dLQFdcepuZ.jpg,en,Barbie as The Princess & the Pauper,"In her first animated musical featuring seven original songs, Barbie comes to life in this modern re-telling of a classic tale of mistaken identity and the power of friendship. Based on the story by Mark Twain.",44.667,/xHYsUwUe4MaNc6mbNBGTkqZSnPk.jpg,2004-09-28,Barbie as The Princess & the Pauper,FALSE,7.5,1416,"Animation,Family,Comedy",https://www.themoviedb.org/movie/15165
FALSE,/fGuu7bmpM7eFjHcU88SsQdtP5JF.jpg,en,Shark Tale,"Oscar is a small fish whose big aspirations often get him into trouble. Meanwhile, Lenny is a great white shark with a surprising secret that no sea creature would guess: He's a vegetarian. When a lie turns Oscar into an improbable hero and Lenny becomes an outcast, the two form an unlikely friendship.",61.893,/r08DpyPyhXcJTfNZAICNGMzcQ8l.jpg,2004-09-20,Shark Tale,FALSE,6.026,6094,"Animation,Action,Comedy,Family",https://www.themoviedb.org/movie/10555
FALSE,/9RWPPVB9ZPsrqALjcXKkl5rwijN.jpg,ja,ハウルの動く城,"Sophie, a young milliner, is turned into an elderly woman by a witch who enters her shop and curses her. She encounters a wizard named Howl and gets caught up in his resistance to fighting for the king.",149.825,/6pZgH10jhpToPcf0uvyTCPFhWpI.jpg,2004-09-09,Howl's Moving Castle,FALSE,8.408,9295,"Fantasy,Animation,Adventure",https://www.themoviedb.org/movie/4935
FALSE,/5LGP9PDbcVriIe4cduRTzzfBUq2.jpg,en,"Mickey, Donald, Goofy: The Three Musketeers","In Disney's take on the Alexander Dumas tale, Mickey Mouse, Donald Duck and Goofy want nothing more than to perform brave deeds on behalf of their queen (Minnie Mouse), but they're stymied by the head Musketeer, Pete. Pete secretly wants to get rid of the queen, so he appoints Mickey and his bumbling friends as guardians to Minnie, thinking such a maneuver will ensure his scheme's success. The score features songs based on familiar classical melodies.",37.409,/23bvOwfOS9fw347Yc68yPpkmd8i.jpg,2004-08-04,"Mickey, Donald, Goofy: The Three Musketeers",FALSE,6.684,863,"Adventure,Animation,Comedy,Family",https://www.themoviedb.org/movie/21385
FALSE,/6SSEa1OfqrHGg7XTLNTxbyyioRB.jpg,en,Garfield,"Garfield, the fat, lazy, lasagna lover, has everything a cat could want. But when Jon, in an effort to impress the Liz - the vet and an old high-school crush - adopts a dog named Odie and brings him home, Garfield gets the one thing he doesn't want. Competition.",95.36,/vqwTSWNLyH55g8kBT61s2DgNYEp.jpg,2004-06-10,Garfield,FALSE,5.691,3781,"Animation,Comedy,Family",https://www.themoviedb.org/movie/8920
FALSE,/l45UqyARB3WxpYNuACjMjndpe85.jpg,en,Shrek 2,"Shrek, Fiona and Donkey set off to Far, Far Away to meet Fiona's mother and father. But not everyone is happy. Shrek and the King find it hard to get along, and there's tension in the marriage. The fairy godmother discovers that Shrek has married Fiona instead of her Son Prince Charming and sets about destroying their marriage.",121.758,/2yYP0PQjG8zVqturh1BAqu2Tixl.jpg,2004-05-19,Shrek 2,FALSE,7.264,11737,"Animation,Family,Comedy,Fantasy,Adventure",https://www.themoviedb.org/movie/809
FALSE,/rQKlcMY8i3elENXEHlkAbQr3xiG.jpg,en,Home on the Range,"When a greedy outlaw schemes to take possession of the ""Patch Of Heaven"" dairy farm, three determined cows, a karate-kicking stallion and a colorful corral of critters join forces to save their home. The stakes are sky-high as this unlikely animal alliance risk their hides and match wits with a mysterious band of bad guys.",62.1,/9xIIo4FMquy5SRqn8hppyr2QadR.jpg,2004-04-02,Home on the Range,FALSE,6.036,1928,"Animation,Family",https://www.themoviedb.org/movie/13700
FALSE,/8Cbzx17QdJ6xBx2uDkdlpWsemGg.jpg,ja,イノセンス,"Cyborg detective Batou is assigned to investigate a series of murders committed by gynoids—doll-like cyborgs, which all malfunctioned, killed, then self-destructed afterwards. The brains of the gynoids initialize in order to protect their manufacturer's software, but in one gynoid, which Batou himself neutralized, one file remains: a voice speaking the phrase ""Help me.""",33.194,/1ZJRbLDVr90KLtKdmTT4WZhT26E.jpg,2004-03-06,Ghost in the Shell 2: Innocence,FALSE,7.305,798,"Animation,Drama,Science Fiction",https://www.themoviedb.org/movie/12140
FALSE,/3eQnD9CIUerbXbgtFE1zJNvEVVo.jpg,en,The Lion King 1½,Timon the meerkat and Pumbaa the warthog are best pals and the unsung heroes of the African savanna. This prequel to the smash Disney animated adventure takes you back -- way back -- before Simba's adventure began. You'll find out all about Timon and Pumbaa and tag along as they search for the perfect home and attempt to raise a rambunctious lion cub.,51.35,/sVJME5R1NmTXtbdnAxYPx7Xa7kr.jpg,2004-02-06,The Lion King 1½,FALSE,6.582,2856,"Family,Animation,Comedy,Action",https://www.themoviedb.org/movie/11430
FALSE,/bE6SwIJrDuDchsXXoE2njVFu795.jpg,en,Looney Tunes: Back in Action,"Fed up with all the attention going to Bugs Bunny, Daffy Duck quits Hollywood, teams up with recently-fired stuntman Damien Drake Jr. and embarks on a round-the-world adventure, along with Bugs and The VP of Warner Bros. Their mission? Find Damien's father, and the missing blue diamond... and stay one step ahead of The Acme Corp., who wants the diamond for their own purposes.",28.046,/q0kntpdsHA0QdYjpQdNBqrVTdQq.jpg,2003-11-14,Looney Tunes: Back in Action,FALSE,6.376,1430,"Animation,Comedy,Family",https://www.themoviedb.org/movie/10715
FALSE,/creJJVuDkR0MI240P9U3eTrcQkf.jpg,en,Boundin',"On a high mountain plain lives a lamb with wool of such remarkable sheen that he breaks into high-steppin' dance. But there comes a day when he loses his lustrous coat and, along with it, his pride. It takes a wise jackalope - a horn-adorned rabbit - to teach the moping lamb that wooly or not, it's what's inside that'll help him rebound from life's troubles.",12.461,/bQBFIwb77jrsXiH7TQVFu7onwN7.jpg,2003-11-04,Boundin',FALSE,6.562,522,"Animation,Family,Music,Comedy",https://www.themoviedb.org/movie/13062
FALSE,/nMKfeFtE9bML6yjdcymrt5vtaNz.jpg,en,Brother Bear,"When an impulsive boy named Kenai is magically transformed into a bear, he must literally walk in another's footsteps until he learns some valuable life lessons. His courageous and often zany journey introduces him to a forest full of wildlife, including the lovable bear cub Koda, hilarious moose Rutt and Tuke, woolly mammoths and rambunctious rams.",56.824,/otptPbEY0vBostmo95xwiiumMJm.jpg,2003-10-23,Brother Bear,FALSE,7.258,5145,"Adventure,Animation,Family",https://www.themoviedb.org/movie/10009
FALSE,/tonrulTmO9ZyZmsAsr5yr9ciE4c.jpg,en,Barbie of Swan Lake,"Barbie as Odette, the young daughter of a baker, follows a unicorn into the Enchanted Forest and is transformed into a swan by an evil wizard intent on defeating the Fairy Queen.",38.104,/sLpCLVQWTU7BI4yAL6kIFM9J3eX.jpg,2003-09-27,Barbie of Swan Lake,FALSE,7.0,1045,"Animation,Family",https://www.themoviedb.org/movie/15016
FALSE,/78F8cn6EXum1zpukF3HTNI8W0EA.jpg,ja,東京ゴッドファーザーズ,"On Christmas Eve, three homeless people living on the streets of Tokyo discover a newborn baby among the trash and set out to find its parents.",34.181,/sPC66btzQlzuRdPKiSDYZ5Hvxgc.jpg,2003-12-05,Tokyo Godfathers,FALSE,7.91,1172,"Animation,Drama,Comedy",https://www.themoviedb.org/movie/13398
FALSE,/uGBrhUFlfbMbEcW70Z1PtzVy0rZ.jpg,en,Stitch! The Movie,"The continuing adventures of Lilo, a little Hawaiian girl, and Stitch, the galaxy's most-wanted extraterrestrial. Stitch, Pleakley, and Dr. Jumba are all part of the household now, but what Lilo and Stitch don't know is that Dr. Jumba brought his other alien ""experiments"" to Hawaiʻi as well.",25.789,/Apq6rZlmKnWIsctO8PkUvLFEJYq.jpg,2003-08-26,Stitch! The Movie,FALSE,6.447,666,"Comedy,Adventure,Family,Animation",https://www.themoviedb.org/movie/15567
FALSE,/1Q1tAM49hoT3Hsj2kpx8O34kG01.jpg,en,Sinbad: Legend of the Seven Seas,"The sailor of legend is framed by the goddess Eris for the theft of the Book of Peace, and must travel to her realm at the end of the world to retrieve it and save the life of his childhood friend Prince Proteus.",54.469,/mtkPe9AMiXloYPCsldSbxKuXXWJ.jpg,2003-07-02,Sinbad: Legend of the Seven Seas,FALSE,7.0,1949,"Family,Animation,Adventure,Comedy,Fantasy,Action",https://www.themoviedb.org/movie/14411
FALSE,/umvgkmn3k7Ac3E74IlhCGQpoqgS.jpg,fr,Les Triplettes de Belleville,"When her grandson is kidnapped during the Tour de France, Madame Souza and her beloved pooch Bruno team up with the Belleville Sisters—an aged song-and-dance team from the days of Fred Astaire—to rescue him.",14.388,/flHYQswYEIvBL2QsQLEJJzTJDyS.jpg,2003-06-11,The Triplets of Belleville,FALSE,7.368,889,"Animation,Comedy,Drama",https://www.themoviedb.org/movie/9662
FALSE,/eCynaAOgYYiw5yN5lBwz3IxqvaW.jpg,en,Finding Nemo,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.",92.15,/eHuGQ10FUzK1mdOY69wF5pGgEf5.jpg,2003-05-30,Finding Nemo,FALSE,7.824,18566,"Animation,Family",https://www.themoviedb.org/movie/12
FALSE,/6EnDIsjiel1qOfsIKQInwl80Zua.jpg,en,The Animatrix,"Straight from the creators of the groundbreaking Matrix trilogy, this collection of short animated films from the world's leading anime directors fuses computer graphics and Japanese anime to provide the background of the Matrix universe and the conflict between man and machines. The shorts include Final Flight of the Osiris, The Second Renaissance, Kid's Story, Program, World Record, Beyond, A Detective Story and Matriculated.",30.517,/g52SOsTvdjzY8oPIn5znLJMzLHG.jpg,2003-05-09,The Animatrix,FALSE,7.185,1486,"Animation,Science Fiction",https://www.themoviedb.org/movie/55931
FALSE,/GDTwA5FBvVUOjCGKoNDMflbs3Z.jpg,en,Atlantis: Milo's Return,Milo and Kida reunite with their friends to investigate strange occurances around the world that seem to have links to the secrets of Atlantis.,32.032,/jrZEWzSlbQTlsJobDmzuFNzlxbh.jpg,2003-02-25,Atlantis: Milo's Return,FALSE,6.34,3769,"Fantasy,Animation,Science Fiction,Family,Action",https://www.themoviedb.org/movie/8965
FALSE,/bMcXBBkLHgh60Z8OnpIX4GdMN6m.jpg,en,The Jungle Book 2,"Mowgli has been living in the man-village with his little stepbrother Ranjan and his best friend Shanti. But the man-cub still has that jungle rhythm in his heart, and he misses his old buddies Baloo and Bagheera. When Mowgli wanders back to the wild for some swingin' fun, he soon finds the man-eating tiger Shere Khan is lurking in the shadows and planning his revenge.",26.383,/21GanxizOIL1CN0HLx7j3je8k87.jpg,2003-02-07,The Jungle Book 2,FALSE,5.896,1096,"Family,Animation,Adventure",https://www.themoviedb.org/movie/14873
FALSE,/30XLt1HzwOsdciWVaYVxlJq3cjH.jpg,en,Treasure Planet,"When space galleon cabin boy Jim Hawkins discovers a map to an intergalactic ""loot of a thousand worlds,"" a cyborg cook named John Silver teaches him to battle supernovas and space storms on their journey to find treasure.",45.984,/qKpxGBkksllc2oe6Y0YDKc1A232.jpg,2002-11-26,Treasure Planet,FALSE,7.543,3967,"Adventure,Animation,Family,Fantasy,Science Fiction",https://www.themoviedb.org/movie/9016
FALSE,/k9tMAeSgaFASNedoxvyzMnTcilV.jpg,en,101 Dalmatians II: Patch's London Adventure,"Being one of 101 takes its toll on Patch, who doesn't feel unique. When he's accidentally left behind on moving day, he meets his idol, Thunderbolt, who enlists him on a publicity campaign.",36.122,/rFTt7pNSCJKLZ2RZldJuq6ON6Ti.jpg,2002-11-06,101 Dalmatians II: Patch's London Adventure,FALSE,6.018,1109,"Family,Animation,Adventure,Comedy",https://www.themoviedb.org/movie/13654
FALSE,/kHxnvrXaWDiOsvjR7o6qYu15p7H.jpg,en,Barbie as Rapunzel,"Long, long ago, in a time of magic and dragons, there lived a girl named Rapunzel who had the most beautiful radiant hair the world had ever seen. But Rapunzel's life was far from wonderful. She lived as a servant to Gothel, a jealous, scheming witch who kept her hidden deep in a forbidding forest, guarded by the enormous dragon Hugo and surrounded by an enchanted glass wall. However, in a twist of fate, Rapunzel's discovery of a magic paintbrush leads her on a journey that will unravel a web of deception, bring peace to two feuding kingdoms, and ultimately lead her to love with the help of Penelope, the least intimidating of dragons!",33.966,/ysiGzuMSc0nFmmDPn9z7U7YSFYf.jpg,2002-10-01,Barbie as Rapunzel,FALSE,7.0,1181,"Animation,Family",https://www.themoviedb.org/movie/15015
FALSE,/zUCpWrWU2kLZd0f8gPG2vma0AiM.jpg,ja,猫の恩返し,"Young Haru rescues a cat from being run over, but soon learns it's no ordinary feline; it happens to be the Prince of the Cats.",44.521,/pqyY7IEWkCWNZ7EuRStQaJITEta.jpg,2002-07-19,The Cat Returns,FALSE,7.159,2013,"Adventure,Fantasy,Animation,Drama,Family",https://www.themoviedb.org/movie/15370
